,name,content,timestamp
1068,Brainf**k!#9160,brjuhukgk,2020-10-21T01:55:15.628000+00:00
1069,Ezreal#0001,19 deaths,2020-10-21T01:57:18.754000+00:00
1070,Brainf**k!#9160,1 day u will understand the true meaning of pp,2020-10-21T01:54:25.025000+00:00
1071,Brainf**k!#9160,!rank,2020-10-21T01:54:28.513000+00:00
1072,Brainf**k!#9160,<@!248864319729565697>,2020-10-21T01:54:35.730000+00:00
1073,Brainf**k!#9160,!rank <@!248864319729565697>,2020-10-21T01:55:01.531000+00:00
1074,Rift#5784,I did nothing,2020-10-20T20:30:18.302000+00:00
1075,Robert39#5805,!rank,2020-10-20T20:30:19.462000+00:00
1076,Robert39#5805,still 2,2020-10-20T20:30:21.760000+00:00
1077,Robert39#5805,ez,2020-10-20T20:30:22.665000+00:00
1078,FNC N.oir#6229,Dw,2020-10-20T20:19:41.038000+00:00
1079,FNC N.oir#6229,!rank,2020-10-20T20:19:45.781000+00:00
1080,FNC N.oir#6229,Still 4th lmao,2020-10-20T20:19:56.252000+00:00
1081,Rift#5784,<:pogthat:747577655825661992>,2020-10-20T20:27:50.313000+00:00
1082,Ezreal#0001,lowkey listening to juice wrld,2020-10-20T03:15:14.655000+00:00
1083,Ezreal#0001,me sad now,2020-10-20T03:15:18.673000+00:00
1084,Ezreal#0001,https://www.youtube.com/watch?v=C5i-UnuUKUI&list=RDaHzVqkALvtA&index=3,2020-10-20T03:15:35.036000+00:00
1085,Ralsei#1445,hello,2020-10-20T03:52:09.192000+00:00
1086,Ralsei#1445,i need help with something,2020-10-20T03:52:17.972000+00:00
1087,Ezreal#0001,send a ticket,2020-10-19T23:48:49.686000+00:00
1088,Ezreal#0001,on the offical website,2020-10-19T23:48:55.093000+00:00
1089,Ezreal#0001,https://support-leagueoflegends.riotgames.com/hc/en-us,2020-10-19T23:49:13.353000+00:00
1090,Unknowns in a Jar#2837,nice ty,2020-10-19T23:57:33.335000+00:00
1091,Ohmbitter#5208,<@!501876356515233814> dude can u link me where can i report a player and attach a ss?,2020-10-20T00:15:52.580000+00:00
1092,Rift#5784,what about phone users,2020-10-19T17:43:11.378000+00:00
1093,Rift#5784,<:PepeHands:663365089570717736>,2020-10-19T17:43:13.775000+00:00
1094,Ezreal#0001,https://www.youtube.com/watch?v=d1YBv2mWll0,2020-10-19T17:43:30.635000+00:00
1095,Ezreal#0001,done,2020-10-19T17:43:40.618000+00:00
1096,Ezreal#0001,^,2020-10-19T17:43:41.450000+00:00
1097,Norga#0001,<:ratirlStare:727383755383111691>,2020-10-19T01:10:18.409000+00:00
1098,ᴛʜ'ꜰʀᴏꜱᴛʏ#0001,!rank,2020-10-19T01:12:09.033000+00:00
1099,Ellα ও#0405,<a:MonkaSShake:581911649301299210>,2020-10-19T01:12:24.622000+00:00
1100,SnackZ#1719,"is diana a good jungle for ""solo carry"" gold elo",2020-10-19T01:22:25.809000+00:00
1101,Robert39#5805,!rank <@!248864319729565697>,2020-10-18T23:28:58.312000+00:00
1102,Ezreal#0001,<@!631797627662499860> dont post links,2020-10-19T00:38:07.842000+00:00
1103,Robert39#5805,no,2020-10-18T23:28:53.736000+00:00
1104,Robert39#5805,!rank,2020-10-18T23:28:55.312000+00:00
1105,Robert39#5805,!rank <@!248864319729565697>,2020-10-18T23:28:58.312000+00:00
1106,Robert39#5805,no,2020-10-18T23:21:44.684000+00:00
1107,Ezreal#0001,!rank,2020-10-18T23:28:06.479000+00:00
1108,Ezreal#0001,going for rank 1,2020-10-18T23:28:09.904000+00:00
1109,Ezreal#0001,<:pogthat:747577655825661992>,2020-10-18T23:28:11.844000+00:00
1110,XaiinZ#9700,<@660483614932467714>,2020-10-18T10:16:24.740000+00:00
1111,XaiinZ#9700,<:02Love:749786999287840830>,2020-10-18T10:16:26.124000+00:00
1112,DRAKE#2193,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR?si=iCzeYWUCTaGbtXazJPQ_Lw,2020-10-18T10:23:24.503000+00:00
1113,XaiinZ#9700,<:paicry:764149415698104332> <a:AMstressed:757415721147039834>,2020-10-18T10:24:29.345000+00:00
1114,Rift#5784,<:pogthat:747577655825661992>,2020-10-18T10:24:45.230000+00:00
1115,Simou#0137,lmao,2020-10-17T11:49:00.819000+00:00
1116,Unravel#0003,!rank,2020-10-17T11:49:22.439000+00:00
1117,Unravel#0003,damn,2020-10-17T11:49:27.622000+00:00
1118,Unravel#0003,lmfao,2020-10-17T11:49:29.806000+00:00
1119,Yunus Emre  BAYRAM#2809,D:,2020-10-17T10:34:45.640000+00:00
1120,Yunus Emre  BAYRAM#2809,!rank,2020-10-17T10:34:49.078000+00:00
1121,Yunus Emre  BAYRAM#2809,😦,2020-10-17T10:34:55.865000+00:00
1122,cookiepandaa#7505,Esports live no drops?,2020-10-17T10:51:00.270000+00:00
1123,Sassy#3326,<:XayahHi:375587553346322432>,2020-10-17T10:00:29.744000+00:00
1124,리카 Bæ#7214,!rank,2020-10-17T10:16:00.549000+00:00
1125,Yunus Emre  BAYRAM#2809,D:,2020-10-17T10:34:45.640000+00:00
1126,Yunus Emre  BAYRAM#2809,!rank,2020-10-17T10:34:49.078000+00:00
1127,Utopia#0101,yes,2020-10-17T09:45:13.693000+00:00
1128,Utopia#0101,!rank,2020-10-17T09:46:02.729000+00:00
1129,Sassy#3326,<:XayahHi:375587553346322432>,2020-10-17T10:00:29.744000+00:00
1130,리카 Bæ#7214,!rank,2020-10-17T10:16:00.549000+00:00
1131,XaiinZ#9700,<:GWovoKannaFU:391321941061140483>,2020-10-16T08:10:32.666000+00:00
1132,Rift#5784,!rank,2020-10-16T08:12:26.011000+00:00
1133,Sassy#3326,<:Yikes:663150569376186405>,2020-10-16T08:12:40.112000+00:00
1134,Rift#5784,absolute peasants,2020-10-16T08:12:41.137000+00:00
1135,Sassy#3326,<:wtf:748199907260891246>,2020-10-16T08:09:26.384000+00:00
1136,Viktorio#3060,!rank,2020-10-16T08:09:57.948000+00:00
1137,Viktorio#3060,Rookie numbers,2020-10-16T08:10:06.460000+00:00
1138,XaiinZ#9700,"> why do u still make that joke if u cant handle someone insulting ur mom?
<@276659163914829824>  i didn’t insult your mom xD",2020-10-16T08:10:15.195000+00:00
1139,Sassy#3326,!rank,2020-10-16T07:23:01.503000+00:00
1140,Sassy#3326,<:rip:426056207241969685>,2020-10-16T07:23:06.602000+00:00
1141,Sassy#3326,<:CatConfused:664518919608074240> y chat so dead,2020-10-16T07:46:57.236000+00:00
1142,Simou#0137,!rank,2020-10-16T07:19:58.387000+00:00
1143,Sassy#3326,!rank,2020-10-16T07:23:01.503000+00:00
1144,Robert39#5805,!rank,2020-10-16T07:03:50.364000+00:00
1145,Simou#0137,!rank,2020-10-16T07:19:58.387000+00:00
1146,nina.#0094,<:CatConfused:664518919608074240>,2020-10-16T06:59:21.067000+00:00
1147,nina.#0094,!rank,2020-10-16T06:59:25.253000+00:00
1148,Robert39#5805,!rank,2020-10-16T07:03:50.364000+00:00
1149,Sassy#3326,<:PepeHandsUp:663143733969027114>,2020-10-16T04:52:10.739000+00:00
1150,리카 Bæ#7214,!rank,2020-10-16T05:03:56.679000+00:00
1151,Sassy#3326,<:PickMe:663145761114161171>,2020-10-16T06:52:19.721000+00:00
1152,nina.#0094,<:CatConfused:664518919608074240>,2020-10-16T06:59:21.067000+00:00
1153,Naota Nandaba#8064,Me alive,2020-10-16T00:04:11.683000+00:00
1154,Naota Nandaba#8064,!rank,2020-10-16T00:04:15.823000+00:00
1155,Rift#5784,good morning bitchies,2020-10-16T00:30:21.980000+00:00
1156,Rift#5784,<:XayahHi:375587553346322432>,2020-10-16T00:30:33.277000+00:00
1157,MEE6#4876,"Well done <@!240889085646864396>,  you went up a level 1!",2020-10-15T21:24:20.150000+00:00
1158,Katherina#5064,Some one earlier today asked me to give him a role. And then he deleted his account after <:CatConfused:664518919608074240>,2020-10-15T21:34:14.882000+00:00
1159,Ezreal#0001,WTF IS THIS,2020-10-15T21:34:24.353000+00:00
1160,Robert39#5805,oh no,2020-10-15T21:35:00.934000+00:00
1161,Ezreal#0001,OKAY,2020-10-15T21:35:05.638000+00:00
1162,Dark4rr0w#2523,what's a life,2020-10-15T20:42:48.242000+00:00
1163,Dark4rr0w#2523,!rank,2020-10-15T20:42:50.225000+00:00
1164,Luxcha✨🌸#0831,İ see,2020-10-15T20:42:52.629000+00:00
1165,Dark4rr0w#2523,"worship me, peasants",2020-10-15T20:42:57.299000+00:00
1166,Luxcha✨🌸#0831,İ have a life ya:P,2020-10-15T20:42:39.469000+00:00
1167,XaiinZ#9700,!rank,2020-10-15T20:42:42.751000+00:00
1168,Dark4rr0w#2523,what life,2020-10-15T20:42:45.407000+00:00
1169,XaiinZ#9700,I don’t,2020-10-15T20:42:45.556000+00:00
1170,XaiinZ#9700,Smh low rank,2020-10-15T20:42:18.715000+00:00
1171,Luxcha✨🌸#0831,!rank,2020-10-15T20:42:22.354000+00:00
1172,Dark4rr0w#2523,did they reset the most important rank system??,2020-10-15T20:42:26.134000+00:00
1173,XaiinZ#9700,10 <:KEKW:665243077639929856>,2020-10-15T20:42:27.514000+00:00
1174,Sassy#3326,<:peepoPray:732640662138388580>,2020-10-15T19:37:22.701000+00:00
1175,XaiinZ#9700,!rank,2020-10-15T19:37:31.944000+00:00
1176,XaiinZ#9700,<:concernedlook:748197952152928269>,2020-10-15T19:37:34.319000+00:00
1177,Katherina#5064,Imagine feeling the sense of being happy instead of just being heavily depressed.,2020-10-15T19:37:44.320000+00:00
1178,Brainf**k!#9160,ezral said that,2020-10-15T19:37:00.566000+00:00
1179,Sassy#3326,!rank,2020-10-15T19:37:02.511000+00:00
1180,Sassy#3326,<:shrug:748256824532140182>,2020-10-15T19:37:08.530000+00:00
1181,Brainf**k!#9160,smoll pp<:KEKW:665243077639929856>,2020-10-15T19:37:13.803000+00:00
1182,Brainf**k!#9160,powerpoint,2020-10-15T19:35:54.661000+00:00
1183,Brainf**k!#9160,!rank,2020-10-15T19:36:02.422000+00:00
1184,Brainf**k!#9160,all pp😎,2020-10-15T19:36:15.162000+00:00
1185,Katherina#5064,imagine thinking that one message every one second gives you xp and then you realize. there is a cooldown on xp gain,2020-10-15T19:36:42.856000+00:00
1186,Sassy#3326,<:SHHH:663146499601072169>,2020-10-15T11:40:01.867000+00:00
1187,Katherina#5064,Imagine I have an appointment in 5 mins,2020-10-15T11:40:03.674000+00:00
1188,Ezreal#0001,^,2020-10-15T11:40:10.076000+00:00
1189,Katherina#5064,And I have to take the streetline for 30 mins,2020-10-15T11:40:14.733000+00:00
1190,XaiinZ#9700,I’m still waiting my rank 1 role,2020-10-15T11:21:24.657000+00:00
1191,XaiinZ#9700,!Rank,2020-10-15T11:21:30.115000+00:00
1192,XaiinZ#9700,smh,2020-10-15T11:21:31.198000+00:00
1193,Katherina#5064,"I know in other servers that I randomly get dmd to ask into playing league with them because they see me talk about it. Then when I say I'm from euw. It's immediately. ""Ah nvm I'm NA""",2020-10-15T11:21:34.192000+00:00
1194,Lithux#9725,nice,2020-10-15T10:03:08.486000+00:00
1195,Baby Bun#0952,!rank,2020-10-15T10:03:12.179000+00:00
1196,Baby Bun#0952,ive been using too much mudae bot,2020-10-15T10:03:18.186000+00:00
1197,🌸Koichi✨#9668,typical,2020-10-15T10:03:20.273000+00:00
1198,Lithux#9725,ty,2020-10-15T10:00:55.702000+00:00
1199,Lithux#9725,!rank,2020-10-15T10:00:57.902000+00:00
1200,🌸Koichi✨#9668,cringe,2020-10-15T10:00:59.820000+00:00
1201,Ohmbitter#5208,<:KEKW:665243077639929856> <:KEKW:665243077639929856> <:KEKW:665243077639929856>,2020-10-15T10:01:08.165000+00:00
1202,Lithux#9725,AHAHAUSGDLKASD,2020-10-15T10:00:48.909000+00:00
1203,🌸Koichi✨#9668,!rank,2020-10-15T10:00:51.792000+00:00
1204,Lithux#9725,ty,2020-10-15T10:00:55.702000+00:00
1205,Lithux#9725,!rank,2020-10-15T10:00:57.902000+00:00
1206,Ohmbitter#5208,Y,2020-10-14T17:55:45.062000+00:00
1207,XaiinZ#9700,!rank,2020-10-14T18:17:31.190000+00:00
1208,XaiinZ#9700,bruh I’m freezing help,2020-10-14T18:17:35.303000+00:00
1209,XaiinZ#9700,It’s cold,2020-10-14T18:17:38.422000+00:00
1210,Robert39#5805,<:Mastry7:748204450384183406>,2020-10-14T17:43:36.488000+00:00
1211,Robert39#5805,!levels,2020-10-14T17:43:41.932000+00:00
1212,MEE6#4876,Here is **LOL EUW Community**'s leaderboard: <https://mee6.xyz/leaderboard/189835138857697282>,2020-10-14T17:43:42.155000+00:00
1213,Katherina#5064,<:HibiLurk:608897096518729728>,2020-10-14T17:53:19.119000+00:00
1214,Katherina#5064,<:HibiGun:609466930939691203>,2020-10-14T17:53:20.902000+00:00
1215,Rift#5784,I was like this bitch betta be bill gates or sth,2020-10-14T12:31:00.169000+00:00
1216,Ezreal#0001,nina send me some,2020-10-14T12:31:06.293000+00:00
1217,Rift#5784,wtf,2020-10-14T12:31:12.999000+00:00
1218,Rift#5784,no,2020-10-14T12:31:14.775000+00:00
1219,Guillem1481#6342,#rank,2020-10-14T11:50:18.471000+00:00
1220,Guillem1481#6342,!rank,2020-10-14T11:50:27.287000+00:00
1221,Ezreal#0001,<:pogthat:747577655825661992>,2020-10-14T11:51:05.254000+00:00
1222,Ezreal#0001,smurfing,2020-10-14T11:51:06.859000+00:00
1223,OMAR#4913,WHO WANNA DUO GOLD2,2020-10-14T02:22:49.609000+00:00
1224,리카 Bæ#7214,!rank,2020-10-14T03:15:58.939000+00:00
1225,nina.#0094,<:CatConfused:664518919608074240>,2020-10-14T04:03:11.831000+00:00
1226,Lithux#9725,<@!722966127478833194> everything okay?,2020-10-14T04:08:18.572000+00:00
1227,Brainf**k!#9160,i mean i main vlad so rito Gj😉,2020-10-13T23:19:41.324000+00:00
1228,XaiinZ#9700,!rank,2020-10-13T23:20:14.263000+00:00
1229,XaiinZ#9700,"yh, I’m definitely gonna main zed again",2020-10-13T23:20:22.342000+00:00
1230,XaiinZ#9700,Gonna go boom,2020-10-13T23:20:29.078000+00:00
1231,Ohmbitter#5208,k proof,2020-10-13T23:18:30.428000+00:00
1232,Ezreal#0001,!rank,2020-10-13T23:18:38.877000+00:00
1233,Brainf**k!#9160,soooo i just redownloaded it  and pbe 2,2020-10-13T23:19:07.692000+00:00
1234,Brainf**k!#9160,can i ask why everyone have 100%CDR?,2020-10-13T23:19:20.125000+00:00
1235,Ohmbitter#5208,<:concernedlook:748197952152928269>,2020-10-13T19:00:59.953000+00:00
1236,Ohmbitter#5208,no wonder u broke,2020-10-13T19:01:03.684000+00:00
1237,Ezreal#0001,WTF,2020-10-13T19:01:11.269000+00:00
1238,XaiinZ#9700,What,2020-10-13T19:01:30.221000+00:00
1239,XaiinZ#9700,is this through your phone?,2020-10-13T19:01:36.090000+00:00
1240,Ohmbitter#5208,i mean,2020-10-13T18:55:30.471000+00:00
1241,Ezreal#0001,giga busy ngl,2020-10-13T18:55:31.323000+00:00
1242,Ohmbitter#5208,new champ design!,2020-10-13T18:55:34.728000+00:00
1243,nina.#0094,<:MonkaThink:751063382148382791> <:MonkaThink:751063382148382791>,2020-10-13T18:55:36.613000+00:00
1244,XaiinZ#9700,<:AScry:542741046883254304>,2020-10-12T20:32:38.598000+00:00
1245,L2D#8142,!rank,2020-10-12T20:34:36.640000+00:00
1246,L2D#8142,lemme lvl up,2020-10-12T20:34:52.665000+00:00
1247,MEE6#4876,"Well done <@!222081505193623553>,  you went up a level 1!",2020-10-12T20:34:52.899000+00:00
1248,Brainf**k!#9160,all powerpoint<:KEKW:665243077639929856>,2020-10-12T18:53:57.630000+00:00
1249,Sorakah#1993,!rank,2020-10-12T19:09:32.482000+00:00
1250,Sorakah#1993,<a:HiHiHiHi:761321859575709729>,2020-10-12T19:09:41.708000+00:00
1251,Rift#5784,just a daily reminder that ahri is getting another skins ladies and gentlemen,2020-10-12T19:10:24.641000+00:00
1252,Brainf**k!#9160,yeah long story 2 be told,2020-10-12T18:53:45.323000+00:00
1253,Brainf**k!#9160,!rank,2020-10-12T18:53:46.746000+00:00
1254,Brainf**k!#9160,all powerpoint<:KEKW:665243077639929856>,2020-10-12T18:53:57.630000+00:00
1255,Sorakah#1993,!rank,2020-10-12T19:09:32.482000+00:00
1256,Ezreal#0001,<:pogthat:747577655825661992>,2020-10-12T16:59:11.075000+00:00
1257,Robert39#5805,!rank,2020-10-12T17:00:23.158000+00:00
1258,Robert39#5805,im higher level than ezreal,2020-10-12T17:00:28.519000+00:00
1259,Justinn#8607,<@!501876356515233814> can you look dm,2020-10-12T17:19:14.430000+00:00
1260,Rift#5784,Look ma,2020-10-12T16:47:05.651000+00:00
1261,DRAKE#2193,!rank,2020-10-12T16:55:05.336000+00:00
1262,Rift#5784,<:poggies:723259356258500787>,2020-10-12T16:58:01.586000+00:00
1263,Rift#5784,im higher than Drake,2020-10-12T16:58:07.503000+00:00
1264,Rift#5784,relax,2020-10-12T16:46:09.238000+00:00
1265,Rift#5784,!rank,2020-10-12T16:46:44.298000+00:00
1266,Rift#5784,<:pogthat:747577655825661992>,2020-10-12T16:46:55.695000+00:00
1267,Rift#5784,Look ma,2020-10-12T16:47:05.651000+00:00
1268,XaiinZ#9700,!rank,2020-10-12T09:34:01.132000+00:00
1269,XaiinZ#9700,lemme flex a bit,2020-10-12T09:34:05.392000+00:00
1270,XaiinZ#9700,My no lifing career,2020-10-12T09:34:14.404000+00:00
1271,Ezreal#0001,!rank,2020-10-12T09:33:56.711000+00:00
1272,XaiinZ#9700,!rank,2020-10-12T09:34:01.132000+00:00
1273,Utopia#0101,yees,2020-10-12T09:32:11.096000+00:00
1274,Utopia#0101,!rank,2020-10-12T09:32:13.181000+00:00
1275,Ezreal#0001,!rank,2020-10-12T09:33:56.711000+00:00
1276,SSALZ#3088,i havent talked here in a while,2020-10-12T09:31:21.456000+00:00
1277,SSALZ#3088,!rank,2020-10-12T09:31:23.325000+00:00
1278,SSALZ#3088,fuck,2020-10-12T09:31:29.368000+00:00
1279,SSALZ#3088,i was rank 11,2020-10-12T09:31:33.180000+00:00
1280,Robert39#5805,!rank,2020-10-11T19:04:52.427000+00:00
1281,Naota Nandaba#8064,before u make a fool,2020-10-11T19:04:52.494000+00:00
1282,Robert39#5805,hmm,2020-10-11T19:04:54.374000+00:00
1283,Naota Nandaba#8064,of urself,2020-10-11T19:04:56.554000+00:00
1284,Lithux#9725,<:hsLottieGiggle:646877415737393172>,2020-10-11T16:27:11.509000+00:00
1285,Sorakah#1993,!rank,2020-10-11T16:28:04.931000+00:00
1286,Sorakah#1993,Close,2020-10-11T16:28:10.435000+00:00
1287,XaiinZ#9700,<:ASHehe:580919815368212481>,2020-10-11T16:28:55.206000+00:00
1288,Sorakah#1993,I'm getting there,2020-10-11T13:37:39.710000+00:00
1289,XaiinZ#9700,!rank,2020-10-11T13:45:00.404000+00:00
1290,XaiinZ#9700,xd,2020-10-11T13:45:02.671000+00:00
1291,Gino#3867,who wants play clash? in euw3?,2020-10-11T13:46:12.686000+00:00
1292,Sorakah#1993,Speaking of levelling,2020-10-11T13:37:26.731000+00:00
1293,Sorakah#1993,!rank,2020-10-11T13:37:28.872000+00:00
1294,Sorakah#1993,I'm getting there,2020-10-11T13:37:39.710000+00:00
1295,XaiinZ#9700,!rank,2020-10-11T13:45:00.404000+00:00
1296,Torry#2111,oh thanks,2020-10-11T13:15:47.714000+00:00
1297,Naota Nandaba#8064,!rank,2020-10-11T13:15:47.913000+00:00
1298,Ezreal#0001,u guys didnt know which one it is,2020-10-11T13:15:52.205000+00:00
1299,Ezreal#0001,its cute score,2020-10-11T13:15:57.987000+00:00
1300,Naota Nandaba#8064,and jungle camps,2020-10-11T13:14:17.044000+00:00
1301,FNC N.oir#6229,!rank,2020-10-11T13:15:40.065000+00:00
1302,Ezreal#0001,wtf?,2020-10-11T13:15:47.432000+00:00
1303,Torry#2111,oh thanks,2020-10-11T13:15:47.714000+00:00
1304,Robert39#5805,<:PogChomp:375722847399837696>,2020-10-11T12:37:19.774000+00:00
1305,Brainf**k!#9160,!RANK,2020-10-11T12:37:20.716000+00:00
1306,Brainf**k!#9160,CXCK!,2020-10-11T12:37:27.008000+00:00
1307,XaiinZ#9700,<:AScry:542741046883254304>,2020-10-11T12:37:32.051000+00:00
1308,XaiinZ#9700,<:Think:710523441295655072>,2020-10-11T08:19:06.680000+00:00
1309,Dennis#3074,<:nom:741341877873278997>,2020-10-11T08:20:31.978000+00:00
1310,DRAKE#2193,https://open.spotify.com/track/6Pfl1xJLGd19etJxre8e3c?si=GPxtttjUTOWaZ51AZ3NJPQ,2020-10-11T08:21:07.081000+00:00
1311,Dennis#3074,"That's actually good, I love the beat",2020-10-11T08:27:23.507000+00:00
1312,Utopia#0101,Yo,2020-10-11T08:34:44.310000+00:00
1313,baguetttei-o's#8717,"But like, tmrw its a bit late now",2020-10-11T01:52:17.762000+00:00
1314,Naota Nandaba#8064,!rank,2020-10-11T02:13:30.871000+00:00
1315,Naota Nandaba#8064,level 18 pog,2020-10-11T02:13:37.494000+00:00
1316,Naota Nandaba#8064,<@!514110272902922251> dont die,2020-10-11T02:18:40.473000+00:00
1317,Rift#5784,that,2020-10-10T20:21:15.385000+00:00
1318,Ezreal#0001,O wait,2020-10-10T20:21:16.988000+00:00
1319,Rift#5784,oh that's the box?,2020-10-10T20:21:23.826000+00:00
1320,Rift#5784,which one is the box ?,2020-10-10T20:21:50.031000+00:00
1321,Robert39#5805,xD,2020-10-10T20:05:26.295000+00:00
1322,Rift#5784,I mean that's unsurprising considering,2020-10-10T20:05:30.414000+00:00
1323,Naota Nandaba#8064,cringe,2020-10-10T20:05:56.738000+00:00
1324,Rift#5784,<:poggies:723259356258500787>,2020-10-10T20:06:00.283000+00:00
1325,Robert39#5805,xD,2020-10-10T19:58:48.488000+00:00
1326,Robert39#5805,abuse,2020-10-10T19:58:50.572000+00:00
1327,Ezreal#0001,traveling thro water is giga hard <@!276659163914829824>,2020-10-10T19:59:00.163000+00:00
1328,Robert39#5805,Ezreal playing Genshin? How,2020-10-10T19:59:11.990000+00:00
1329,Rift#5784,eat less stamina consuming buffs,2020-10-10T19:59:21.510000+00:00
1330,XaiinZ#9700,<:AScry:542741046883254304>,2020-10-10T19:29:40.744000+00:00
1331,Rift#5784,didnt even flaunt it for 1 second,2020-10-10T19:29:42.966000+00:00
1332,Ezreal#0001,here,2020-10-10T19:30:05.768000+00:00
1333,XaiinZ#9700,oof,2020-10-10T19:30:18.189000+00:00
1334,Ezreal#0001,moderator,2020-10-10T19:19:58.022000+00:00
1335,Ohmbitter#5208,<:concernedlook:748197952152928269>,2020-10-10T19:20:08.032000+00:00
1336,Ezreal#0001,<:Holyfuck:585808287820152853>,2020-10-10T19:20:13.766000+00:00
1337,Ohmbitter#5208,Nani da fuck,2020-10-10T19:20:14.525000+00:00
1338,XaiinZ#9700,Ohhh looks hot,2020-10-10T11:11:05.001000+00:00
1339,XaiinZ#9700,!rank,2020-10-10T11:11:07.324000+00:00
1340,IGN = ShoogunWarrior#4863,problems with client for anyone?,2020-10-10T11:14:02.583000+00:00
1341,Rift#5784,dont we all,2020-10-10T11:19:40.050000+00:00
1342,XaiinZ#9700,<a:WeJamming:761321225661448262>,2020-10-10T11:10:33.620000+00:00
1343,Rift#5784,!rank,2020-10-10T11:10:41.501000+00:00
1344,XaiinZ#9700,Ohhh looks hot,2020-10-10T11:11:05.001000+00:00
1345,XaiinZ#9700,!rank,2020-10-10T11:11:07.324000+00:00
1346,Rift#5784,really badass,2020-10-10T09:48:08.568000+00:00
1347,FNC N.oir#6229,!rank,2020-10-10T09:51:50.307000+00:00
1348,nina.#0094,<@276659163914829824> lol,2020-10-10T10:09:31.370000+00:00
1349,Raul#0540,Syndra with elder <:monkaGIGA:665933474817114141>,2020-10-10T10:09:59.594000+00:00
1350,Brainf**k!#9160,powerpoint,2020-10-09T20:48:34.947000+00:00
1351,Brainf**k!#9160,ezreal love u no homo,2020-10-09T20:48:40.647000+00:00
1352,Ezreal#0001,ofcours <@!474694013035741216>,2020-10-09T20:48:52.128000+00:00
1353,Ezreal#0001,😉,2020-10-09T20:48:58.265000+00:00
1354,XaiinZ#9700,"> 1 minute past. Mining more xp
> :PMU_PikaMine:
<@660483614932467714>   Send emotes instead of saying dis jeez",2020-10-09T13:40:36.523000+00:00
1355,XaiinZ#9700,!rank,2020-10-09T13:40:42.297000+00:00
1356,XaiinZ#9700,Imagine hitting rank 1 <:ASHehe:580919815368212481>,2020-10-09T13:40:47.421000+00:00
1357,Katherina#5064,No,2020-10-09T13:40:47.515000+00:00
1358,Utopia#0101,yes,2020-10-09T13:18:12.864000+00:00
1359,Utopia#0101,!rank,2020-10-09T13:18:14.689000+00:00
1360,nina.#0094,<:lewdShyPotato:721059794542133250>,2020-10-09T13:19:11.573000+00:00
1361,Katherina#5064,"> 1 minute past. Mining more xp
> <a:PMU_PikaMine:686026324585873438>
<@660483614932467714>",2020-10-09T13:23:47.540000+00:00
1362,FNC N.oir#6229,<a:Anistressed:727583039579750470>,2020-10-09T13:15:55.126000+00:00
1363,FNC N.oir#6229,!rank,2020-10-09T13:16:34.712000+00:00
1364,Utopia#0101,yes,2020-10-09T13:18:12.864000+00:00
1365,Utopia#0101,!rank,2020-10-09T13:18:14.689000+00:00
1366,nina.#0094,!rank,2020-10-09T12:21:18.844000+00:00
1367,Katherina#5064,"1 minute past. Mining more xp
<a:PMU_PikaMine:686026324585873438>",2020-10-09T12:22:09.558000+00:00
1368,nina.#0094,Jjjjjj,2020-10-09T12:22:19.480000+00:00
1369,Robert39#5805,!rank <@660483614932467714>,2020-10-09T12:21:18.297000+00:00
1370,nina.#0094,!rank,2020-10-09T12:21:18.844000+00:00
1371,Katherina#5064,"1 minute past. Mining more xp
<a:PMU_PikaMine:686026324585873438>",2020-10-09T12:22:09.558000+00:00
1372,Robert39#5805,<:XayahHi:375587553346322432>,2020-10-09T12:21:00.396000+00:00
1373,Robert39#5805,!rank,2020-10-09T12:21:07.155000+00:00
1374,Katherina#5064,"1 minute past. Mining more xp
<a:PMU_PikaMine:686026324585873438>",2020-10-09T12:21:10.492000+00:00
1375,Robert39#5805,!rank <@660483614932467714>,2020-10-09T12:21:18.297000+00:00
1376,Katherina#5064,"1 minute past. Mining more xp
<a:PMU_PikaMine:686026324585873438>",2020-10-09T12:01:06.698000+00:00
1377,Katherina#5064,!rank,2020-10-09T12:01:13.568000+00:00
1378,Katherina#5064,See. It works,2020-10-09T12:01:21.299000+00:00
1379,Sorakah#1993,Good afternoon everyone,2020-10-09T12:01:23.874000+00:00
1380,Utopia#0101,!ranj,2020-10-09T12:00:40.958000+00:00
1381,Utopia#0101,!rank,2020-10-09T12:00:42.795000+00:00
1382,Katherina#5064,"1 minute past. Mining more xp
<a:PMU_PikaMine:686026324585873438>",2020-10-09T12:01:06.698000+00:00
1383,Katherina#5064,!rank,2020-10-09T12:01:13.568000+00:00
1384,Katherina#5064,"1 minute past. Mining more xp
<a:PMU_PikaMine:686026324585873438>",2020-10-09T12:00:05.911000+00:00
1385,Katherina#5064,!rank,2020-10-09T12:00:18.785000+00:00
1386,Utopia#0101,😮,2020-10-09T12:00:25.014000+00:00
1387,Utopia#0101,new exp cheatcode,2020-10-09T12:00:37.999000+00:00
1388,XaiinZ#9700,<a:yesnod:716258120636170240>,2020-10-09T11:00:12.303000+00:00
1389,XaiinZ#9700,!rank <@660483614932467714>,2020-10-09T11:00:15.305000+00:00
1390,XaiinZ#9700,Farming xp since yesterday,2020-10-09T11:00:24.511000+00:00
1391,XaiinZ#9700,haha,2020-10-09T11:00:25.814000+00:00
